"OBJECTID","Name","Yr_Final","Area_sqm","Measure.var","value","forest.yr","Area_ha","value.ha"
280,"Villa Nueva Juna",2002,3907171.6774647,"Forest2013",3884526.87663,2013,390.71716774647,388.452687663
281,"Morrito",2006,6773626.0498726,"Forest2013",6737771.78189,2013,677.36260498726,673.777178189
282,"La Delfina",2007,7855858.823134,"Forest2013",7329367.20371,2013,785.5858823134,732.936720371
283,"Gegenadó",2010,20853030.9692495,"Forest2013",20853030.9693,2013,2085.30309692495,2085.30309693
284,"Menche San Cayetano",2013,732181.8936765,"Forest2013",10378.8670495,2013,73.21818936765,1.03788670495
285,"Chenche Buenavista",2013,2034257.9417107,"Forest2013",85861.5365007,2013,203.42579417107,8.58615365007
286,"Chenche Balsillas",2003,482145.55112,"Forest2013",0,2013,48.214555112,0
287,"Chenche Balsillas",2003,31136.60114862,"Forest2013",0,2013,3.113660114862,0
288,"Tokolloro",2001,1798374.5996772,"Forest2013",1798374.59967,2013,179.83745996772,179.837459967
293,"Muisca De Fonquetá Y Cerca De Piedra",2013,1356800.98338814,"Forest2013",943.53336814,2013,135.680098338814,0.094353336814
294,"Maguare",2014,427420.615767,"Forest2013",0,2013,42.7420615767,0
298,"Alto San Jorge",2014,6757585.982622,"Forest2013",917114.433832,2013,675.7585982622,91.7114433832
299,"Vegas De Segovia",2013,9439107.81487512,"Forest2013",7066121.394,2013,943.910781487512,706.6121394
300,"Velu Centro",2013,802946.896287,"Forest2013",0,2013,80.2946896287,0
302,"Perratpu",2006,613296.689291,"Forest2013",0,2013,61.3296689291,0
303,"El Soldado Parate Bien",2000,3109885.98139398,"Forest2013",99071.0036547,2013,310.988598139398,9.90710036547
305,"Resguardo Indigena Natarroco",2015,4689360.8396547,"Forest2013",17927.1339947,2013,468.93608396547,1.79271339947
306,"Resguardo Indigena Mesas De San Juan",2015,166061.8727924,"Forest2013",0,2013,16.60618727924,0
307,"Resguardo Indigena Campoalegre",2015,310422.478118,"Forest2013",33967.201253,2013,31.0422478118,3.3967201253
308,"Resguardo Indigena Anaba",2015,74539.1360831,"Forest2013",0,2013,7.45391360831,0
309,"Resguardo Indigena Aco Viejo Patio Bonito",2015,2937219.375018,"Forest2013",119828.737754,2013,293.7219375018,11.9828737754
310,"Resguardo Indigena Gualeras",2015,2084265.21022,"Forest2013",0,2013,208.426521022,0
311,"LOS PIJAOS",2002,1377558.71748,"Forest2013",0,2013,137.755871748,0
312,"SAN ANDRES - LAS VEGAS - VILLA UNION",2005,15563582.9074702,"Forest2013",7213312.59943,2013,1556.35829074702,721.331259943
313,"EL PORVENIR KANANGUCHAL",2001,5400784.99923,"Forest2013",1394542.31811,2013,540.078499923,139.454231811
314,"CAICEDONIA",2005,11254466.01518,"Forest2013",6937800.85593,2013,1125.446601518,693.780085593
315,"HERICHA",2010,13835973.3103744,"Forest2013",2752286.83486,2013,1383.59733103744,275.228683486
317,"LA PLAYA",2001,277398.8102332,"Forest2013",180214.873315,2013,27.73988102332,18.0214873315
318,"DAMASCO VIDES",2003,6921760.78868,"Forest2013",3307084.45533,2013,692.176078868,330.708445533
319,"ALTO LORENZO",2003,12935842.477207,"Forest2013",7556758.74543,2013,1293.5842477207,755.675874543
320,"EL ITILLA",2002,103751872.69387,"Forest2013",101655341.55,2013,10375.187269387,10165.534155
321,"NASA CHAMB",2011,335897.879058,"Forest2013",50950.8018796,2013,33.5897879058,5.09508018796
322,"BOCANA DE LUZON",2010,11780014.10122,"Forest2013",6212223.69583,2013,1178.001410122,621.222369583
323,"WASIPANGA",2001,4140224.41939884,"Forest2013",2078604.01001,2013,414.022441939884,207.860401001
324,"LA AGUADITA",2004,13929383.1138451,"Forest2013",10178837.9755,2013,1392.93831138451,1017.88379755
325,"PAEZ DEL LIBANO",2003,2687183.03245884,"Forest2013",2301277.88489,2013,268.718303245884,230.127788489
326,"SANTA MARTA",2004,3141966.1159107,"Forest2013",1970097.67268,2013,314.19661159107,197.009767268
327,"WASIPUNGO",2005,5708376.87725,"Forest2013",4138337.35266,2013,570.837687725,413.833735266
330,"NUEVO HORIZONTE",2003,2351285.15341,"Forest2013",0,2013,235.128515341,0
331,"SAN JOAQUIN",2003,1053926.772213,"Forest2013",781245.62882,2013,105.3926772213,78.124562882
332,"TIERRA ALTA",2000,2330527.4193,"Forest2013",1637973.92709,2013,233.05274193,163.797392709
333,"SAN MIGUEL DE LA CASTELLANA",2002,4795980.11025,"Forest2013",2187110.34735,2013,479.598011025,218.711034735
334,"WITAC'KIWE",2010,774640.895243,"Forest2013",330236.678849,2013,77.4640895243,33.0236678849
335,"SANTA RITA",2002,10595879.724213,"Forest2013",9758965.62667,2013,1059.5879724213,975.896562667
336,"INGA DE MOCOA",2003,1059587.9724216,"Forest2013",98127.4702866,2013,105.95879724216,9.81274702866
337,"LOS GUADUALES",2003,2461678.5574784,"Forest2013",96240.4035503,2013,246.16785574784,9.62404035503
338,"EL ESPINGO",2006,18551753.08439,"Forest2013",14808756.213,2013,1855.175308439,1480.8756213
339,"ISHU AWA",2012,60336128.2924233,"Forest2013",57331918.0483,2013,6033.61282924233,5733.19180483
341,"ZIT-SET DEL QUECAL",2001,7180288.931542,"Forest2013",612353.155923,2013,718.0288931542,61.2353155923
342,"SAN JOSÉ",2000,39754834.9331972,"Forest2013",36081659.531,2013,3975.48349331972,3608.1659531
343,"LA TEÓFILA",2003,16983600.6265477,"Forest2013",16250475.1995,2013,1698.36006265477,1625.04751995
344,"PUERTO TRIUNFO",2006,7660547.41592,"Forest2013",6607564.17708,2013,766.054741592,660.756417708
345,"LA ITALIA",2003,7052911.92684,"Forest2013",4194949.35475,2013,705.291192684,419.494935475
346,"EL DESCANSO",2004,2500363.425567,"Forest2013",727464.226836,2013,250.0363425567,72.7464226836
347,"LA JULIA",2003,1493613.321766,"Forest2013",947307.501613,2013,149.3613321766,94.7307501613
348,"CHALUAYACO",2000,3702424.93658,"Forest2013",3183481.5841,2013,370.242493658,318.34815841
349,"CENTRO DE MIRAFLORES",2006,7553928.14533,"Forest2013",4303455.69209,2013,755.392814533,430.345569209
350,"JERUSALÉN-SAN LUIS ALTO PICUDITO",2009,48743877.3315177,"Forest2013",32324509.6591,2013,4874.38773315177,3232.45096591
351,"MANDIYACO",2003,15184282.493507,"Forest2013",11787562.3682,2013,1518.4282493507,1178.75623682
353,"LA FLORESTA - LA ESPAÑOLA",2003,1316229.0485589,"Forest2013",49063.7351433,2013,131.62290485589,4.90637351433
358,"SAN LUIS",2003,2863623.77231,"Forest2013",1092611.64031,2013,286.362377231,109.261164031
360,"VEGAS DE SANTANA",2000,502903.2852188,"Forest2013",53781.401984,2013,50.29032852188,5.3781401984
362,"LA ARGELIA",2003,2062563.942749,"Forest2013",759544.361353,2013,206.2563942749,75.9544361353
365,"PLAYA LARGA",2009,6762303.64946,"Forest2013",3604297.4663,2013,676.230364946,360.42974663
366,"PIEDRA SAGRADA LA GRAN FAMILIA DE LOS PASTOS",2006,1250181.7127814,"Forest2013",1240746.3791,2013,125.01817127814,124.07463791
367,"ALPAMANGA",2005,947307.501612,"Forest2013",269850.543288,2013,94.7307501612,26.9850543288
368,"BAJO CASACUENTE",2010,18787636.4264178,"Forest2013",17931851.6615,2013,1878.76364264178,1793.18516615
369,"PUERTO MONFORT",2009,6581145.24278,"Forest2013",4946001.91579,2013,658.114524278,494.600191579
371,"BELLA VISTA",2005,7973800.49415,"Forest2013",6107491.49197,2013,797.380049415,610.749149197
373,"SELVA VERDE",2005,2173900.880198,"Forest2013",713311.226314,2013,217.3900880198,71.3311226314
376,"PAUJIL",2006,549489301.737289,"Forest2013",517861119.704,2013,54948.9301737289,51786.1119704
378,"UITIBOC",2010,964307142.305909,"Forest2013",948515224.324,2013,96430.7142305909,94851.5224324
379,"SANTA ROSA DE JUANAMBÚ, CAMPO ALEGRE, ALPES ORIENTALES Y LA FLORESTA",2006,14963495.68534,"Forest2013",8713530.65477,2013,1496.349568534,871.353065477
380,"CAÑAVERAL",2003,19866095.0661963,"Forest2013",13504793.0982,2013,1986.60950661963,1350.47930982
382,"JACOME",2003,2043693.27539,"Forest2013",169836.006265,2013,204.369327539,16.9836006265
383,"VILLA CATALINA-DE PUERTO ROSARIO",2000,644436121.039254,"Forest2013",622504631.431,2013,64443.6121039254,62250.4631431
384,"EL PORVENIR - LA BARRIALOSA",2004,30093053.2435265,"Forest2013",20965311.4401,2013,3009.30532435265,2096.53114401
385,"BLASIAKU",2004,592538.955192,"Forest2013",331180.212217,2013,59.2538955192,33.1180212217
386,"YURAYACO",2003,1017128.970855,"Forest2013",284003.54381,2013,101.7128970855,28.400354381
387,"CACHIVERA DE NARE",2000,2610756.829648,"Forest2013",350050.87958,2013,261.0756829648,35.005087958
388,"INKAL AWA",2010,713311.226314,"Forest2013",195311.407205,2013,71.3311226314,19.5311407205
389,"AGUA BLANCA",2011,12938673.0773,"Forest2013",10909132.8024,2013,1293.86730773,1090.91328024
391,"NASSA KIWE",2003,2451299.690432,"Forest2013",119828.737754,2013,245.1299690432,11.9828737754
392,"CAMARITAGUA",2002,90451826.336767,"Forest2013",87947688.7777,2013,9045.1826336767,8794.76887777
1,"Caño Bodegas",2002,19730226.2612288,"Forest2015",5899914.14916,2015,1973.02262612288,589.991414916
3,"San Nicolás",2003,302874.21117284,"Forest2015",5661.20020709,2015,30.287421117284,0.566120020709
4,"El Aguacate",2002,5802730.21406,"Forest2015",4191175.21998,2015,580.273021406,419.117521998
7,"Citronela Río Dagua",2003,12422560.324937,"Forest2015",11818698.9657,2015,1242.2560324937,1181.86989657
10,"Casimiro",2005,257584.609502,"Forest2015",0,2015,25.7584609502,0
12,"Calle Larga Río Dagua",2003,14032228.25094,"Forest2015",12744305.1995,2015,1403.222825094,1274.43051995
19,"Pueblo Nuevo",2002,2107853.544427,"Forest2015",1218101.57789,2015,210.7853544427,121.810157789
26,"Mayor Del Municipio De Juradó",2002,286816216.780561,"Forest2015",270755391.705,2015,28681.6216780561,27075.5391705
30,"Guayabal",2003,22435336.4276851,"Forest2015",17166646.0946,2015,2243.53364276851,1716.66460946
35,"Bellavista Dubaza",2000,24675284.6436416,"Forest2015",16454278.4019,2015,2467.52846436416,1645.42784019
36,"Puerto Echeverry",2000,42786407.645107,"Forest2015",31861234.7655,2015,4278.6407645107,3186.12347655
37,"Río Pepe",2000,84898188.9318505,"Forest2015",79921050.3903,2015,8489.81889318505,7992.10503903
38,"Mayor Del Cantón San Pablo """"acisanp""""",2001,372047472.99179,"Forest2015",323564954.303,2015,37204.747299179,32356.4954303
39,"Mayor De Unión Panamericana",2001,152040023.409208,"Forest2015",118367204.53,2015,15204.0023409208,11836.720453
40,"Pizarro",2001,70060183.1845088,"Forest2015",56176089.655,2015,7006.01831845088,5617.6089655
45,"Zacarias Río Dagua",2003,12060243.5115681,"Forest2015",8180434.29925,2015,1206.02435115681,818.043429925
47,"El Cuerval",2001,51051759.94995,"Forest2015",46293521.1601,2015,5105.175994995,4629.35211601
48,"Chanzará",2005,32204680.9214,"Forest2015",26736905.0447,2015,3220.46809214,2673.69050447
49,"Agricultores Del Patía Grande",2000,311783053.234854,"Forest2015",231919558.284,2015,31178.3053234854,23191.9558284
50,"El Progreso Del Campo",2000,96042261.5429758,"Forest2015",94400513.4533,2015,9604.22615429758,9440.05134533
51,"La Esperanza Del Río La Tola",2002,30647850.8639077,"Forest2015",29694882.1529,2015,3064.78508639077,2969.48821529
52,"La Nupa Del Río Caunapí",2002,1500218.0553437,"Forest2015",257584.609423,2015,150.02180553437,25.7584609423
53,"Negros Unidos",2002,71104674.6230609,"Forest2015",64762243.3024,2015,7110.46746230609,6476.22433024
54,"Imbilpí Del Carmen",2002,27622882.8857177,"Forest2015",14997462.882,2015,2762.28828857177,1499.7462882
55,"Renacer Negro",2001,710843886.556,"Forest2015",664502244.975,2015,71084.3886556,66450.2244975
56,"Odemap Mosquera Sur",2005,184236212.529251,"Forest2015",138996618.085,2015,18423.6212529251,13899.6618085
57,"Catangueros",2002,215225622.472653,"Forest2015",142657527.552,2015,21522.5622472653,14265.7527552
58,"Tablón Dulce",2005,8396503.44308,"Forest2015",3091015.31307,2015,839.650344308,309.101531307
59,"Bajo Mira Y Frontera",2003,464585451.60549,"Forest2015",306892719.693,2015,46458.545160549,30689.2719693
60,"Unión Río Rosarío",2002,104388757.717511,"Forest2015",67129568.5223,2015,10438.8757717511,6712.95685223
61,"Río Gualajo",2002,26667083.5837112,"Forest2015",19797217.1242,2015,2666.70835837112,1979.72171242
62,"Río Satinga",2000,244615743.357336,"Forest2015",189704931.873,2015,24461.5743357336,18970.4931873
63,"Acapa",2000,823991464.530497,"Forest2015",690695674.8,2015,82399.1464530497,69069.56748
64,"San Joc Parte Alta Del Río Micay",2004,129549962.046108,"Forest2015",111029345.528,2015,12954.9962046108,11102.9345528
65,"Parte Baja Del Río Saija",2002,163041622.480858,"Forest2015",133009898.866,2015,16304.1622480858,13300.9898866
68,"La Cordillera Occidental De Nariño Copdiconc",2003,1492199908.7835,"Forest2015",1307046581.41,2015,149219.99087835,130704.658141
69,"Sanquianga",2000,322465738.028733,"Forest2015",262879718.683,2015,32246.5738028733,26287.9718683
70,"Manos Unidas Del Socorro",2001,98650187.7724265,"Forest2015",90098001.2959,2015,9865.01877724265,9009.80012959
71,"Alto Mira Y Frontera",2006,255656970.831488,"Forest2015",80980638.3624,2015,25565.6970831488,8098.06383624
72,"El Recuerdo De Nuestros Ancestros Del Río Mejicano",2003,138374829.63792,"Forest2015",91700120.9545,2015,13837.482963792,9170.01209545
73,"Unión De Cuencas De Isagualpi",2001,354629847.015543,"Forest2015",271914994.214,2015,35462.9847015543,27191.4994214
74,"Gualmar",2003,54097485.66232,"Forest2015",45824585.0763,2015,5409.748566232,4582.45850763
75,"El Progreso Del Río Nerete",2003,99029488.18646,"Forest2015",92738951.1925,2015,9902.948818646,9273.89511925
76,"La Cuenca Del Río Iscuandé",2005,740255708.707962,"Forest2015",702079404.883,2015,74025.5708707962,70207.9404883
77,"Parte Alta Sur Del Río Saija",2002,202672854.542812,"Forest2015",171633437.279,2015,20267.2854542812,17163.3437279
78,"La Cuenca Del Río San Bernardo Patía Norte",2002,236173006.77947,"Forest2015",218970506.344,2015,23617.300677947,21897.0506344
79,"Guapí Abajo",2001,445616656.772235,"Forest2015",415027304.849,2015,44561.6656772235,41502.7304849
80,"Negros En Acción",2002,134185541.4831,"Forest2015",125757901.4,2015,13418.55414831,12575.79014
81,"Río Guajuí",2001,360806216.443512,"Forest2015",311739650.604,2015,36080.6216443512,31173.9650604
82,"Manos Amigas Del Patía Grande",2000,677010667.040955,"Forest2015",607002378.005,2015,67701.0667040955,60700.2378005
84,"Alto Río Sequihonda",2004,91688798.5823495,"Forest2015",78285907.0638,2015,9168.87985823495,7828.59070638
85,"Paimadó",2001,175811403.085254,"Forest2015",157684239.968,2015,17581.1403085254,15768.4239968
98,"Cabeceras Río San Juan",2006,408549.948405,"Forest2015",225504.474916,2015,40.8549948405,22.5504474916
100,"Río Pilizá",2000,182483127.531408,"Forest2015",168030083.347,2015,18248.3127531408,16803.0083347
102,"Alejandro Rincón Del Río Ñambí",2006,97390570.7260135,"Forest2015",92029414.0999,2015,9739.05707260135,9202.94140999
103,"Rescate Las Varas",2006,136305660.96164,"Forest2015",54782490.8707,2015,13630.566096164,5478.24908707
104,"Cortina Verde Mandela",2006,13306651.0908763,"Forest2015",3685441.33482,2015,1330.66510908763,368.544133482
106,"Unión Del Río Chagüí",2002,282109872.340303,"Forest2015",139632559.575,2015,28210.9872340303,13963.2559575
107,"Tablón Salado",2002,27623826.4190716,"Forest2015",17068518.6244,2015,2762.38264190716,1706.85186244
110,"Río Baudó Acaba",2001,1749788292.41504,"Forest2015",1504508301.1,2015,174978.829241504,150450.83011
111,"Istmina Y Parte Del Medio San Juan",2002,445523246.96834,"Forest2015",354764772.178,2015,44552.324696834,35476.4772178
123,"Caucana",2010,7916244.95869242,"Forest2015",7172740.66239,2015,791.624495869242,717.274066239
124,"Nueva Esperanza",2012,15837207.5842526,"Forest2015",13188709.4158,2015,1583.72075842526,1318.87094158
125,"Chaparrosa",2011,14882351.81566,"Forest2015",13651040.766,2015,1488.235181566,1365.1040766
127,"Alejandro",2011,229278.60845814,"Forest2015",943.533367849,2015,22.927860845814,0.0943533367849
128,"La Boquilla",2012,584990.68824692,"Forest2015",73595.6026922,2015,58.499068824692,7.35956026922
129,"Makankamana",2012,29953410.30495,"Forest2015",2474888.02387,2015,2995.341030495,247.488802387
130,"Piedras Bachichi",2007,141530.005221,"Forest2015",40571.9348175,2015,14.1530005221,4.05719348175
132,"La Gran Union Del Rio Telpi",2012,73267253.1027849,"Forest2015",57736693.8454,2015,7326.72531027849,5773.66938454
133,"La Nueva Reserva Acanure",2012,124202014.915213,"Forest2015",114039216.972,2015,12420.2014915213,11403.9216972
134,"La Nueva Esperanza",2012,165959027.655149,"Forest2015",140209058.462,2015,16595.9027655149,14020.9058462
143,"La Molana",2015,17762959.1886463,"Forest2015",15604154.8375,2015,1776.29591886463,1560.41548375
144,"Chilona - El Salto",2012,3901510.47726,"Forest2015",1360575.11644,2015,390.151047726,136.057511644
145,"C.c. Brisas Del Alto Telembi",2014,783372353.03197,"Forest2015",726170642.364,2015,78337.235303197,72617.0642364
146,"Union Rio Caunapi",2014,87028687.277184,"Forest2015",7656773.28009,2015,8702.8687277184,765.677328009
147,"Unión Bajo Río Guelmambí",2004,94069333.2702265,"Forest2015",83094153.1063,2015,9406.93332702265,8309.41531063
148,"La Gran Minga De Los Ríos Inguambí Y Albí",2006,24854555.9835007,"Forest2015",16607130.8075,2015,2485.45559835007,1660.71308075
149,"Nueva Alianza",2007,106229591.318749,"Forest2015",92163395.8381,2015,10622.9591318749,9216.33958381
150,"La Amistad",2000,185515643.777104,"Forest2015",180127124.656,2015,18551.5643777104,18012.7124656
151,"Integración De Telembí",2002,155582047.672693,"Forest2015",82534637.8192,2015,15558.2047672693,8253.46378192
152,"La Voz De Los Negros",2006,215018988.665188,"Forest2015",160044016.921,2015,21501.8988665188,16004.4016921
153,"El Bien Del Futuro",2014,42146692.0215088,"Forest2015",28096536.6278,2015,4214.66920215088,2809.65366278
154,"Renacer Telembi",2014,65225518.2061495,"Forest2015",54824006.3389,2015,6522.55182061495,5482.40063389
155,"Concejo Comunitario La Barra",2015,31132827.0151326,"Forest2015",27969159.6231,2015,3113.28270151326,2796.91596231
156,"Embera Drua",2003,90579.2033414,"Forest2015",12265.933782,2015,9.05792033414,1.2265933782
157,"Hermeregildo Chakiama",2000,589708.3550876,"Forest2015",31136.601139,2015,58.97083550876,3.1136601139
158,"Narikizavi",2001,2977791.309852,"Forest2015",191537.273673,2015,297.7791309852,19.1537273673
159,"Coribí Bedadó",2003,1011467.7706465,"Forest2015",102845.137096,2015,101.14677706465,10.2845137096
161,"Bernardino Panchi",2006,223617.40824912,"Forest2015",7548.26694279,2015,22.361740824912,0.754826694279
162,"Cananama",2000,16380682.804311,"Forest2015",157570.072431,2015,1638.0682804311,15.7570072431
164,"Calderas",2001,11585646.2273851,"Forest2015",5115837.92048,2015,1158.56462273851,511.583792048
165,"La Cilia O La Calera",2003,398171.081355,"Forest2015",0,2015,39.8171081355,0
166,"Polindara",2003,22892950.111139,"Forest2015",260415.209526,2015,2289.2950111139,26.0415209526
167,"Las Mercedes",2003,59442.6021928,"Forest2015",0,2015,5.94426021928,0
168,"Musse Ukwe",2006,2918348.7076595,"Forest2015",10378.8670463,2015,291.83487076595,1.03788670463
169,"La Bonanza",2006,1021846.6377002,"Forest2015",15096.5338856,2015,102.18466377002,1.50965338856
170,"Juan Tama",2003,4880898.113386,"Forest2015",573668.287652,2015,488.0898113386,57.3668287652
171,"El Rosarío, Bellavista Y Yukatán",2000,821817.56365,"Forest2015",140586.471809,2015,82.181756365,14.0586471809
172,"Caño Padilla",2000,726520.693468,"Forest2015",273624.676676,2015,72.6520693468,27.3624676676
173,"Kankuamo",2003,254751178.797449,"Forest2015",22007915.8051,2015,25475.1178797449,2200.79158051
174,"Do Imama Tuma Y Bella Luz",2003,29967563.305465,"Forest2015",28950434.3257,2015,2996.7563305465,2895.04343257
175,"Chigorodo Memba",2003,22398538.6262954,"Forest2015",20619034.6876,2015,2239.85386262954,2061.90346876
176,"Nussi Purru",2000,146236349.6616,"Forest2015",141276194.701,2015,14623.63496616,14127.6194701
178,"Pueblo Nuevo",2000,1821019.40051,"Forest2015",0,2015,182.101940051,0
179,"Bocas De Tetuan",2003,127377.004699,"Forest2015",0,2015,12.7377004699,0
180,"San Antonio De Calarma",2000,3124982.515282,"Forest2015",190593.740305,2015,312.4982515282,19.0593740305
181,"Lomas De Hilarco",2000,4064741.74995,"Forest2015",0,2015,406.474174995,0
188,"Sirena Berrecuy",2001,10811005.332144,"Forest2015",10708160.1917,2015,1081.1005332144,1070.81601917
189,"Dearade Biakirude",2000,63721526.017384,"Forest2015",60852241.026,2015,6372.1526017384,6085.2241026
190,"El Piñal",2001,26675575.3840127,"Forest2015",26003779.6179,2015,2667.55753840127,2600.37796179
191,"Puerto Chichiliano",2003,2716432.566878,"Forest2015",2268254.21631,2015,271.6432566878,226.825421631
195,"Nuevo Amanecer - La Meseta",2003,2929671.108077,"Forest2015",412324.08175,2015,292.9671108077,41.232408175
196,"Pickwe Ikh",2003,3730730.937621,"Forest2015",598200.155216,2015,373.0730937621,59.8200155216
197,"La Reforma",2001,1244520.5125816,"Forest2015",24531.8675641,2015,124.45205125816,2.45318675641
198,"Nam Misak",2006,5481928.8689,"Forest2015",2591886.16148,2015,548.19288689,259.188616148
199,"Potrerito",2003,1930469.2712154,"Forest2015",63216.7356459,2015,193.04692712154,6.32167356459
200,"San Agustin",2001,1704021.26286,"Forest2015",0,2015,170.402126286,0
201,"La Estación Talaga",2003,3531645.39695,"Forest2015",1297358.38079,2015,353.164539695,129.735838079
202,"Llano Buco Bukj Ukue",2005,4159095.08676,"Forest2015",1717230.72948,2015,415.909508676,171.723072948
203,"Okochi",2000,2518290.55956814,"Forest2015",943.533367849,2015,251.829055956814,0.0943533367849
204,"Una'apuchon",2000,3510887.66285,"Forest2015",0,2015,351.088766285,0
205,"Chinguirito Mira",2003,6342431.30064256,"Forest2015",1895558.53601,2015,634.243130064256,189.555853601
206,"El Cedro, Las Peñas, La Brava, Pilví Y La Pintada",2000,48766522.1323619,"Forest2015",33084054.0102,2015,4876.65221323619,3308.40540102
207,"Maiz Blanco",2006,295325.944228,"Forest2015",295325.944137,2015,29.5325944228,29.5325944137
209,"San Juan De Pampon",2000,147191.20543,"Forest2015",147191.205384,2015,14.719120543,14.7191205384
210,"Planadas Telembí",2007,27207728.20367,"Forest2015",22960884.5066,2015,2720.772820367,2296.08845066
211,"Quebrada Grande",2006,5858398.682785,"Forest2015",5497968.93445,2015,585.8398682785,549.796893445
212,"Chagui Chimbuza Vegas Y Otros",2002,32248083.4562805,"Forest2015",18233782.3337,2015,3224.80834562805,1823.37823337
213,"Cuaiquer Integrado La Milagrosa",2002,36653440.7521068,"Forest2015",28171075.7639,2015,3665.34407521068,2817.10757639
214,"Honda Río Guiza",2003,2957033.57575356,"Forest2015",2337132.15216,2015,295.703357575356,233.713215216
215,"Inda Zabaleta",2003,59906820.6098761,"Forest2015",24483747.3623,2015,5990.68206098761,2448.37473623
216,"Integrado El Charco",2000,32907613.2805781,"Forest2015",30270437.5073,2015,3290.76132805781,3027.04375073
217,"Nunalbí Alto Ulbí",2003,92129428.6653254,"Forest2015",89916842.8893,2015,9212.94286653254,8991.68428893
218,"Saunde Guiguay",2003,77716012.9336303,"Forest2015",68724139.914,2015,7771.60129336303,6872.4139914
219,"Tronqueria, Pulgande-palicito",2001,123240554.412626,"Forest2015",108545022.171,2015,12324.0554412626,10854.5022171
221,"Cocana",2003,1337930.31602,"Forest2015",0,2015,133.793031602,0
222,"Palermo",2001,1303019.5814049,"Forest2015",0,2015,130.30195814049,0
223,"Mesa De Ortega",2000,4425171.496578,"Forest2015",35854.2679783,2015,442.5171496578,3.58542679783
224,"Natacoy Pijao",2003,1597401.99226,"Forest2015",0,2015,159.740199226,0
225,"Diamante",2000,2183336.21388,"Forest2015",0,2015,218.333621388,0
226,"Olirco",2001,2304108.485,"Forest2015",0,2015,230.4108485,0
227,"La Flecha Altozano",2001,2849470.7717872,"Forest2015",2830.60010355,2015,284.94707717872,0.283060010355
228,"Floral Tradicional",2007,995427.703388,"Forest2015",0,2015,99.5427703388,0
229,"Doxura",2001,1015241.90412,"Forest2015",0,2015,101.524190412,0
230,"Kwes Kiwe Nasa",2000,260415.209607,"Forest2015",0,2015,26.0415209607,0
234,"Piaroa De Cachicamo",2005,159576024.4206,"Forest2015",29802444.9569,2015,15957.60244206,2980.24449569
237,"Quichaya",2000,42129708.4207901,"Forest2015",532152.819467,2015,4212.97084207901,53.2152819467
238,"Pickwe Tha Fiw",2003,7052911.9268479,"Forest2015",26418.9342998,2015,705.29119268479,2.64189342998
239,"Chaquira",2000,5382857.865239,"Forest2015",308535.411287,2015,538.2857865239,30.8535411287
240,"Imba",2001,4690304.373026,"Forest2015",222673.874812,2015,469.0304373026,22.2673874812
241,"Rincón Bodega",2000,815212.830073,"Forest2015",0,2015,81.5212830073,0
242,"Barzaloza",2001,632167.356654,"Forest2015",0,2015,63.2167356654,0
243,"Patio Bonito",2003,7661490.94930442,"Forest2015",6383003.2335,2015,766.149094930442,638.30032335
244,"San Lorenzo",2000,62650615.6445,"Forest2015",26713316.7105,2015,6265.06156445,2671.33167105
245,"La Laguna-el Coso-cinco Caminos",2009,1102046.97398842,"Forest2015",144360.605281,2015,110.204697398842,14.4360605281
246,"Guachicono",2009,14671000.34121,"Forest2015",1448323.71965,2015,1467.100034121,144.832371965
248,"Escopetera - Pirza",2003,4625200.570619,"Forest2015",289664.74393,2015,462.5200570619,28.966474393
249,"Almorzadero, San Isidro Y La Nueva Unión",2002,45867044.09199,"Forest2015",44795190.172,2015,4586.704409199,4479.5190172
250,"Rodeito El Pozo",2003,711424.159578,"Forest2015",0,2015,71.1424159578,0
251,"Cerro De Hatonuevo",2001,756713.761248,"Forest2015",0,2015,75.6713761248,0
252,"Peña La Alegria",2010,254754.0093982,"Forest2015",21701.2674605,2015,25.47540093982,2.17012674605
253,"Zanja Honda",2010,2024822.60802512,"Forest2015",7548.26694279,2015,202.482260802512,0.754826694279
254,"Inda Guacaray",2010,11963059.5746371,"Forest2015",831252.897075,2015,1196.30595746371,83.1252897075
255,"Santa Rosita",2010,4156264.48666,"Forest2015",182101.939995,2015,415.626448666,18.2101939995
256,"Rincón Velú",2010,651981.557385,"Forest2015",0,2015,65.1981557385,0
258,"Guadualito",2011,11147846.744609,"Forest2015",195311.407145,2015,1114.7846744609,19.5311407145
260,"Cerrodeo",2002,15688129.312083,"Forest2015",495355.018121,2015,1568.8129312083,49.5355018121
261,"Ríos Catru-dubasa Y Ancoso",2011,568024071.221283,"Forest2015",443386143.753,2015,56802.4071221283,44338.6143753
263,"Lomas De Guaguarco",2012,1218101.57827,"Forest2015",0,2015,121.810157827,0
264,"Los Almendros",2009,1697416.529284,"Forest2015",834083.497178,2015,169.7416529284,83.4083497178
265,"Playa Bendita",2009,38777334.36383,"Forest2015",36448694,2015,3877.733436383,3644.8694
266,"San Andres De Sotavento",2003,89915899.38361,"Forest2015",279285.876883,2015,8991.589938361,27.9285876883
267,"Canime",2007,200972.60741428,"Forest2015",0,2015,20.097260741428,0
268,"Cxayu'ce Fiw",2007,2473944.49126,"Forest2015",0,2015,247.394449126,0
269,"Rumiyaco",2002,2356946.353612,"Forest2015",140586.471809,2015,235.6946353612,14.0586471809
270,"Guaipa Uno",2001,7116128.66250714,"Forest2015",0,2015,711.612866250714,0
